,link,date,rank,song,artist
4748,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,49,It's The Most Wonderful Time Of The Year,Andy Williams
4749,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,50,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott
4750,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,51,Juicy,Doja Cat & Tyga
4751,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,52,One Thing Right,Marshmello & Kane Brown
4752,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,53,The Bones,Maren Morris
4753,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,54,Time,NF
4754,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,55,Into The Unknown,Idina Menzel & AURORA
4755,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,56,Heart On Ice,Rod Wave
4756,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,57,223's,YNW Melly & 9lokknine
4757,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,58,Who Needs Love,Trippie Redd
4758,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,59,Death,Trippie Redd Featuring DaBaby
4759,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,60,6 Kiss,Trippie Redd Featuring Juice WRLD & YNW Melly
4760,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,61,What If I Never Get Over You,Lady Antebellum
4761,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,62,Remember You Young,Thomas Rhett
4762,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,63,Loyal,PARTYNEXTDOOR Featuring Drake
4763,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,64,Suicidal,YNW Melly & Juice WRLD
4764,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,65,Camelot,NLE Choppa
4765,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,66,VIBEZ,DaBaby
4766,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,67,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock"
4767,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,68,We Were,Keith Urban
4768,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,69,Prayed For You,Matt Stell
4769,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,70,Kinfolks,Sam Hunt
4770,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,71,Enemies,Post Malone Featuring DaBaby
4771,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,72,Ridin' Roads,Dustin Lynch
4772,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,73,Hate Me,Ellie Goulding & Juice WRLD
4773,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,74,Heartache Medication,Jon Pardi
4774,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,75,Baby Sitter,DaBaby Featuring Offset
4775,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,76,All The Good Girls Go To Hell,Billie Eilish
4776,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,77,Watermelon Sugar,Harry Styles
4777,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,78,We Back,Jason Aldean
4778,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,79,Follow God,Kanye West
4779,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,80,Jerry Sprunger,Tory Lanez & T-Pain
4780,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,81,Love Me More,Trippie Redd
4781,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,82,Nice To Meet Ya,Niall Horan
4782,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,83,Lalala,Y2K & bbno$
4783,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,84,Hate Me,Trippie Redd Featuring YoungBoy Never Broke Again
4784,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,85,Reply,A Boogie Wit da Hoodie Featuring Lil Uzi Vert
4785,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,86,Tip Of My Tongue,Kenny Chesney
4786,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,87,Candy,Doja Cat
4787,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,88,Slow Dancing In The Dark,Joji
4788,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,89,None Of Your Concern,Jhene Aiko Featuring Big Sean
4789,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,90,Yellow Hearts,Ant Saunders
4790,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,91,Make No Sense,YoungBoy Never Broke Again
4791,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,92,Good Vibes,Chris Janson
4792,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,93,La Cancion,J Balvin & Bad Bunny
4793,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,94,Easy,DaniLeigh Featuring Chris Brown
4794,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,95,Cuban Links,Rod Wave & Kevin Gates
4795,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,96,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign"
4796,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,97,Lonely Child,YoungBoy Never Broke Again
4797,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,98,Into The Unknown,Panic! At The Disco
4798,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,99,Show Yourself,Idina Menzel & Evan Rachel Wood
4799,https://www.billboard.com/charts/hot-100/2019-12-03,2019-12-03,100,Homesick,Kane Brown
4800,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,1,Heartless,The Weeknd
4801,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,2,Circles,Post Malone
4802,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,3,All I Want For Christmas Is You,Mariah Carey
4803,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,4,Someone You Loved,Lewis Capaldi
4804,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,5,Memories,Maroon 5
4805,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,6,Good As Hell,Lizzo
4806,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,7,Roxanne,Arizona Zervas
4807,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,8,Rockin' Around The Christmas Tree,Brenda Lee
4808,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,9,Lose You To Love Me,Selena Gomez
4809,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,10,"10,000 Hours",Dan + Shay & Justin Bieber
4810,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,11,Blinding Lights,The Weeknd
4811,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,12,BOP,DaBaby
4812,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,13,Dance Monkey,Tones And I
4813,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,14,No Guidance,Chris Brown Featuring Drake
4814,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,15,Senorita,Shawn Mendes & Camila Cabello
4815,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,16,Ballin',Mustard & Roddy Ricch
4816,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,17,Panini,Lil Nas X
4817,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,18,A Holly Jolly Christmas,Burl Ives
4818,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,19,Trampoline,SHAED
4819,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,20,HIGHEST IN THE ROOM,Travis Scott
4820,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,21,Bad Guy,Billie Eilish
4821,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,22,Truth Hurts,Lizzo
4822,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,23,Jingle Bell Rock,Bobby Helms
4823,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,24,It's The Most Wonderful Time Of The Year,Andy Williams
4824,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,25,Everything I Wanted,Billie Eilish
4825,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,26,Hot,Young Thug Featuring Gunna
4826,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,27,Last Christmas,Wham!
4827,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,28,"Let It Snow, Let It Snow, Let It Snow",Dean Martin
4828,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,29,Woah,Lil Baby
4829,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,30,One Man Band,Old Dominion
4830,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,31,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus
4831,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,32,Lover,Taylor Swift
4832,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,33,The Christmas Song (Merry Christmas To You),Nat King Cole
4833,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,34,Only Human,Jonas Brothers
4834,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,35,On Chill,Wale Featuring Jeremih
4835,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,36,Beautiful People,Ed Sheeran Featuring Khalid
4836,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,37,Ran$om,Lil Tecca
4837,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,38,Even Though I'm Leaving,Luke Combs
4838,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,39,Feliz Navidad,Jose Feliciano
4839,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,40,Bandit,Juice WRLD & YoungBoy Never Broke Again
4840,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,41,Falling,Trevor Daniel
4841,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,42,Don't Start Now,Dua Lipa
4842,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,43,Sleigh Ride,The Ronettes
4843,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,44,Rudolph The Red-Nosed Reindeer,Gene Autry
4844,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,45,Graveyard,Halsey
4845,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,46,Into The Unknown,Idina Menzel & AURORA
4846,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,47,Happy Holiday / The Holiday Season,Andy Williams
4847,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,48,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry
4848,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,49,Talk,Khalid
4849,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,50,I Don't Care,Ed Sheeran & Justin Bieber
4850,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,51,Baby,Lil Baby & DaBaby
4851,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,52,Playing Games,Summer Walker
4852,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,53,Hot Girl Bummer,blackbear
4853,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,54,How Do You Sleep?,Sam Smith
4854,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,55,Heat,Chris Brown Featuring Gunna
4855,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,56,Juicy,Doja Cat & Tyga
4856,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,57,The Bones,Maren Morris
4857,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,58,Time,NF
4858,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,59,Heart On Ice,Rod Wave
4859,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,60,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott
4860,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,61,VIBEZ,DaBaby
4861,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,62,Remember You Young,Thomas Rhett
4862,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,63,Vete,Bad Bunny
4863,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,64,Death,Trippie Redd Featuring DaBaby
4864,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,65,Leave Em Alone,"Layton Greene, Lil Baby, City Girls & PnB Rock"
4865,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,66,We Were,Keith Urban
4866,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,67,What If I Never Get Over You,Lady Antebellum
4867,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,68,No Idea,Don Toliver
4868,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,69,Ridin' Roads,Dustin Lynch
4869,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,70,Show Yourself,Idina Menzel & Evan Rachel Wood
4870,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,71,Heartache Medication,Jon Pardi
4871,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,72,Like It's Christmas,Jonas Brothers
4872,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,73,Camelot,NLE Choppa
4873,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,74,223's,YNW Melly & 9lokknine
4874,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,75,Prayed For You,Matt Stell
4875,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,76,Enemies,Post Malone Featuring DaBaby
4876,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,77,Kinfolks,Sam Hunt
4877,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,78,Baby Sitter,DaBaby Featuring Offset
4878,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,79,All The Good Girls Go To Hell,Billie Eilish
4879,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,80,6 Kiss,Trippie Redd Featuring Juice WRLD & YNW Melly
4880,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,81,We Back,Jason Aldean
4881,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,82,Who Needs Love,Trippie Redd
4882,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,83,Tip Toe,Roddy Ricch Featuring A Boogie Wit da Hoodie
4883,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,84,Yellow Hearts,Ant Saunders
4884,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,85,Nice To Meet Ya,Niall Horan
4885,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,86,Suicidal,YNW Melly & Juice WRLD
4886,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,87,Slow Dancing In The Dark,Joji
4887,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,88,Homesick,Kane Brown
4888,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,89,Hate Me,Ellie Goulding & Juice WRLD
4889,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,90,Easy,DaniLeigh Featuring Chris Brown
4890,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,91,Follow God,Kanye West
4891,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,92,Cuban Links,Rod Wave & Kevin Gates
4892,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,93,F.N,Lil Tjay
4893,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,94,Candy,Doja Cat
4894,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,95,Tusa,Karol G & Nicki Minaj
4895,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,96,Make No Sense,YoungBoy Never Broke Again
4896,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,97,Jerry Sprunger,Tory Lanez & T-Pain
4897,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,98,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin
4898,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,99,Into The Unknown,Panic! At The Disco
4899,https://www.billboard.com/charts/hot-100/2019-12-10,2019-12-10,100,La Cancion,J Balvin & Bad Bunny
4900,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,1,All I Want For Christmas Is You,Mariah Carey
4901,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,2,Circles,Post Malone
4902,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,3,Rockin' Around The Christmas Tree,Brenda Lee
4903,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,4,Someone You Loved,Lewis Capaldi
4904,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,5,Good As Hell,Lizzo
4905,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,6,Roxanne,Arizona Zervas
4906,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,7,Memories,Maroon 5
4907,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,8,Lucid Dreams,Juice WRLD
4908,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,9,Dance Monkey,Tones And I
4909,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,10,A Holly Jolly Christmas,Burl Ives
4910,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,11,BOP,DaBaby
4911,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,12,Bandit,Juice WRLD & YoungBoy Never Broke Again
4912,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,13,Lose You To Love Me,Selena Gomez
4913,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,14,"10,000 Hours",Dan + Shay & Justin Bieber
4914,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,15,Jingle Bell Rock,Bobby Helms
4915,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,16,Senorita,Shawn Mendes & Camila Cabello
4916,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,17,Heartless,The Weeknd
4917,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,18,Ballin',Mustard & Roddy Ricch
4918,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,19,No Guidance,Chris Brown Featuring Drake
4919,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,20,It's The Most Wonderful Time Of The Year,Andy Williams
4920,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,21,Bad Guy,Billie Eilish
4921,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,22,Panini,Lil Nas X
4922,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,23,Truth Hurts,Lizzo
4923,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,24,"Let It Snow, Let It Snow, Let It Snow",Dean Martin
4924,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,25,HIGHEST IN THE ROOM,Travis Scott
4925,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,26,Last Christmas,Wham!
4926,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,27,Trampoline,SHAED
4927,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,28,Woah,Lil Baby
4928,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,29,Legends,Juice WRLD
4929,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,30,Everything I Wanted,Billie Eilish
4930,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,31,Ran$om,Lil Tecca
4931,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,32,The Christmas Song (Merry Christmas To You),Nat King Cole
4932,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,33,Hot,Young Thug Featuring Gunna
4933,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,34,Feliz Navidad,Jose Feliciano
4934,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,35,Adore You,Harry Styles
4935,https://www.billboard.com/charts/hot-100/2019-12-17,2019-12-17,36,Falling,Trevor Daniel
